lead_id,owner,source,created_at,appt_set,appt_show,qualified,proposal,closed_won,deal_size,cycle_days,tasks_overdue,last_touch_days
634,Jordan,Retail,2025-03-10 10:00:00,0,0,0,0,0,0.0,18,0,13
635,Matt,Retail,2025-03-28 11:00:00,1,1,1,1,1,3361.0,10,0,5
636,Matt,Retail,2025-02-12 12:00:00,1,1,1,0,0,0.0,6,0,19
637,Alex,Outbound,2025-02-18 15:00:00,1,0,0,0,0,0.0,15,0,20
638,Sam,Outbound,2025-02-14 22:00:00,1,1,1,0,0,0.0,17,1,9
639,Matt,Outbound,2025-01-08 10:00:00,0,0,0,0,0,0.0,2,0,11
640,Taylor,Referral,2025-02-25 18:00:00,1,1,1,1,0,0.0,6,0,9
641,Alex,Outbound,2025-03-06 22:00:00,0,0,0,0,0,0.0,11,1,8
642,Jordan,Outbound,2025-03-25 12:00:00,0,0,0,0,0,0.0,5,2,19
643,Alex,Retail,2025-03-25 16:00:00,0,0,0,0,0,0.0,10,0,6
644,Jordan,Retail,2025-02-14 06:00:00,0,0,0,0,0,0.0,5,1,20
645,Jordan,Inbound,2025-03-28 07:00:00,1,1,1,1,1,3839.0,42,1,13
646,Matt,Referral,2025-02-17 13:00:00,0,0,0,0,0,0.0,15,0,20
647,Jordan,Retail,2025-02-27 18:00:00,0,0,0,0,0,0.0,9,0,12
648,Sam,Inbound,2025-02-24 04:00:00,0,0,0,0,0,0.0,19,3,17
649,Taylor,Outbound,2025-03-31 21:00:00,0,0,0,0,0,0.0,2,1,10
650,Alex,Retail,2025-03-08 09:00:00,0,0,0,0,0,0.0,15,1,9
651,Taylor,Retail,2025-01-11 19:00:00,0,0,0,0,0,0.0,17,0,5
652,Taylor,Referral,2025-01-07 11:00:00,1,1,0,0,0,0.0,20,1,4
653,Taylor,Outbound,2025-02-06 21:00:00,0,0,0,0,0,0.0,7,0,0
654,Alex,Retail,2025-02-16 09:00:00,0,0,0,0,0,0.0,15,0,8
655,Taylor,Referral,2025-03-02 04:00:00,1,1,1,1,0,0.0,19,1,20
656,Jordan,Retail,2025-02-13 08:00:00,0,0,0,0,0,0.0,20,1,19
657,Matt,Referral,2025-02-16 07:00:00,1,1,0,0,0,0.0,6,1,14
658,Alex,Retail,2025-03-24 22:00:00,0,0,0,0,0,0.0,24,0,7
659,Sam,Inbound,2025-01-31 03:00:00,1,0,0,0,0,0.0,8,1,10
660,Matt,Retail,2025-02-14 09:00:00,1,1,1,0,0,0.0,10,0,15
661,Jordan,Retail,2025-02-20 03:00:00,0,0,0,0,0,0.0,6,0,0
662,Sam,Referral,2025-02-12 03:00:00,1,0,0,0,0,0.0,5,0,19
663,Matt,Retail,2025-03-29 03:00:00,1,0,0,0,0,0.0,7,2,18
664,Jordan,Retail,2025-03-28 14:00:00,1,1,1,1,1,2301.0,37,2,20
665,Alex,Retail,2025-02-16 04:00:00,1,1,1,1,0,0.0,18,0,1
666,Jordan,Outbound,2025-02-10 13:00:00,0,0,0,0,0,0.0,15,1,19
667,Alex,Outbound,2025-02-23 00:00:00,0,0,0,0,0,0.0,10,0,12
668,Taylor,Events,2025-01-17 06:00:00,1,1,1,0,0,0.0,14,2,11
669,Matt,Retail,2025-02-08 08:00:00,0,0,0,0,0,0.0,15,0,3
670,Taylor,Retail,2025-01-20 12:00:00,1,1,1,0,0,0.0,6,1,10
671,Sam,Retail,2025-01-13 23:00:00,0,0,0,0,0,0.0,8,0,7
672,Taylor,Inbound,2025-01-09 13:00:00,1,1,1,0,0,0.0,22,4,20
673,Taylor,Events,2025-02-22 20:00:00,1,1,1,1,0,0.0,2,0,7
674,Matt,Outbound,2025-01-01 01:00:00,1,1,1,1,0,0.0,24,0,4
675,Taylor,Inbound,2025-02-28 03:00:00,0,0,0,0,0,0.0,24,2,19
676,Jordan,Retail,2025-02-08 21:00:00,1,0,0,0,0,0.0,7,0,3
677,Taylor,Referral,2025-02-02 23:00:00,1,1,1,1,0,0.0,9,0,18
678,Taylor,Inbound,2025-03-11 05:00:00,0,0,0,0,0,0.0,6,0,20
679,Jordan,Retail,2025-02-18 11:00:00,0,0,0,0,0,0.0,14,1,6
680,Alex,Retail,2025-03-08 00:00:00,1,1,0,0,0,0.0,6,0,14
681,Matt,Retail,2025-03-05 20:00:00,0,0,0,0,0,0.0,20,1,16
682,Matt,Retail,2025-01-03 21:00:00,0,0,0,0,0,0.0,10,0,11
683,Alex,Retail,2025-01-20 09:00:00,1,1,0,0,0,0.0,24,0,14
684,Taylor,Inbound,2025-02-21 07:00:00,0,0,0,0,0,0.0,21,0,2
685,Jordan,Inbound,2025-03-29 19:00:00,1,1,0,0,0,0.0,11,0,10
686,Jordan,Retail,2025-01-14 21:00:00,0,0,0,0,0,0.0,15,0,10
687,Alex,Retail,2025-01-10 12:00:00,1,1,1,1,1,3642.0,21,0,11
688,Jordan,Events,2025-03-26 16:00:00,0,0,0,0,0,0.0,3,0,19
689,Sam,Outbound,2025-03-29 00:00:00,1,1,0,0,0,0.0,13,0,17
690,Taylor,Inbound,2025-01-16 01:00:00,1,1,0,0,0,0.0,12,0,12
691,Sam,Retail,2025-02-06 03:00:00,0,0,0,0,0,0.0,11,1,8
692,Sam,Referral,2025-02-26 09:00:00,1,1,1,1,0,0.0,4,0,8
693,Taylor,Retail,2025-01-18 13:00:00,0,0,0,0,0,0.0,21,1,0
694,Jordan,Retail,2025-01-30 08:00:00,0,0,0,0,0,0.0,11,0,11
695,Taylor,Referral,2025-02-05 13:00:00,0,0,0,0,0,0.0,12,1,5
696,Alex,Inbound,2025-02-27 17:00:00,1,1,1,1,0,0.0,11,0,18
697,Matt,Outbound,2025-01-28 17:00:00,0,0,0,0,0,0.0,13,1,16
698,Jordan,Inbound,2025-02-07 02:00:00,1,1,1,0,0,0.0,16,0,19
699,Matt,Outbound,2025-01-27 01:00:00,1,1,1,0,0,0.0,19,0,20
700,Matt,Retail,2025-03-10 08:00:00,0,0,0,0,0,0.0,14,0,8
701,Taylor,Retail,2025-01-14 18:00:00,0,0,0,0,0,0.0,5,1,8
702,Sam,Retail,2025-01-21 18:00:00,1,1,1,1,1,4035.0,27,0,12
703,Alex,Retail,2025-01-23 11:00:00,1,1,1,1,1,5047.0,17,0,9
704,Taylor,Referral,2025-03-23 12:00:00,0,0,0,0,0,0.0,2,1,5
705,Matt,Retail,2025-03-27 00:00:00,0,0,0,0,0,0.0,2,0,14
706,Alex,Inbound,2025-02-15 00:00:00,1,1,1,1,0,0.0,19,0,9
707,Sam,Outbound,2025-01-15 01:00:00,0,0,0,0,0,0.0,10,1,19
708,Alex,Outbound,2025-03-10 01:00:00,1,1,1,0,0,0.0,2,1,4
709,Sam,Retail,2025-02-14 06:00:00,1,1,1,1,1,3908.0,27,0,9
710,Taylor,Inbound,2025-03-18 11:00:00,0,0,0,0,0,0.0,8,0,11
711,Matt,Events,2025-02-02 09:00:00,0,0,0,0,0,0.0,24,0,19
712,Matt,Outbound,2025-03-31 21:00:00,1,1,1,1,1,2328.0,34,0,12
713,Taylor,Outbound,2025-03-14 15:00:00,1,0,0,0,0,0.0,3,1,1
714,Jordan,Referral,2025-01-21 03:00:00,1,1,0,0,0,0.0,17,1,7
715,Jordan,Outbound,2025-03-07 07:00:00,0,0,0,0,0,0.0,15,1,18
716,Jordan,Retail,2025-01-26 19:00:00,1,0,0,0,0,0.0,5,0,5
717,Jordan,Inbound,2025-02-01 11:00:00,1,1,1,0,0,0.0,9,0,7
718,Sam,Retail,2025-01-23 12:00:00,0,0,0,0,0,0.0,13,4,3
719,Jordan,Outbound,2025-03-03 09:00:00,1,0,0,0,0,0.0,5,0,15
720,Matt,Events,2025-01-24 15:00:00,0,0,0,0,0,0.0,18,0,2
721,Sam,Inbound,2025-02-27 11:00:00,1,1,1,0,0,0.0,8,1,7
722,Sam,Retail,2025-02-22 10:00:00,0,0,0,0,0,0.0,23,0,14
723,Matt,Retail,2025-03-09 13:00:00,1,0,0,0,0,0.0,20,1,18
724,Alex,Events,2025-03-31 10:00:00,1,1,1,0,0,0.0,16,1,4
725,Sam,Retail,2025-01-01 19:00:00,1,0,0,0,0,0.0,4,2,6
726,Sam,Retail,2025-03-31 03:00:00,0,0,0,0,0,0.0,2,0,2
727,Matt,Retail,2025-01-10 20:00:00,0,0,0,0,0,0.0,5,0,9
728,Matt,Retail,2025-02-17 09:00:00,1,1,1,1,0,0.0,13,0,20
729,Jordan,Inbound,2025-01-31 16:00:00,1,1,1,0,0,0.0,19,0,6
730,Jordan,Inbound,2025-02-27 12:00:00,0,0,0,0,0,0.0,5,1,5
731,Taylor,Retail,2025-03-06 22:00:00,1,0,0,0,0,0.0,18,0,8
732,Jordan,Retail,2025-03-19 09:00:00,1,0,0,0,0,0.0,3,0,18
733,Taylor,Retail,2025-02-06 04:00:00,0,0,0,0,0,0.0,8,1,11
734,Alex,Retail,2025-03-25 23:00:00,1,1,1,0,0,0.0,15,0,12
735,Jordan,Retail,2025-01-30 00:00:00,1,1,0,0,0,0.0,21,0,16
736,Matt,Outbound,2025-01-19 08:00:00,1,0,0,0,0,0.0,19,0,15
737,Jordan,Retail,2025-02-04 02:00:00,1,1,1,1,0,0.0,14,1,12
738,Matt,Retail,2025-02-17 13:00:00,1,1,1,0,0,0.0,2,1,11
739,Jordan,Retail,2025-03-02 03:00:00,0,0,0,0,0,0.0,8,1,11
740,Alex,Retail,2025-03-16 22:00:00,0,0,0,0,0,0.0,20,1,3
741,Matt,Retail,2025-01-21 05:00:00,1,1,1,0,0,0.0,3,0,8
742,Matt,Retail,2025-01-28 06:00:00,0,0,0,0,0,0.0,18,1,17
743,Jordan,Referral,2025-03-26 11:00:00,1,0,0,0,0,0.0,18,0,0
744,Taylor,Retail,2025-02-09 13:00:00,0,0,0,0,0,0.0,19,0,17
745,Matt,Inbound,2025-01-22 17:00:00,1,1,1,0,0,0.0,6,0,11
746,Jordan,Inbound,2025-03-30 16:00:00,0,0,0,0,0,0.0,7,0,7
747,Alex,Retail,2025-02-10 09:00:00,1,1,1,1,1,3908.0,22,0,2
748,Taylor,Retail,2025-03-30 15:00:00,1,0,0,0,0,0.0,11,0,16
749,Jordan,Outbound,2025-03-24 17:00:00,1,1,0,0,0,0.0,14,0,0
750,Taylor,Referral,2025-03-23 13:00:00,1,1,1,0,0,0.0,4,1,11
751,Alex,Retail,2025-02-22 08:00:00,1,1,1,1,0,0.0,15,1,3
752,Matt,Retail,2025-03-13 20:00:00,0,0,0,0,0,0.0,7,0,19
753,Jordan,Retail,2025-03-28 10:00:00,0,0,0,0,0,0.0,14,0,3
754,Sam,Inbound,2025-01-25 05:00:00,1,1,1,0,0,0.0,8,2,16
755,Taylor,Outbound,2025-01-04 09:00:00,0,0,0,0,0,0.0,23,1,12
756,Taylor,Retail,2025-01-29 21:00:00,0,0,0,0,0,0.0,9,1,0
757,Taylor,Retail,2025-02-27 07:00:00,0,0,0,0,0,0.0,22,1,15
758,Sam,Referral,2025-02-19 06:00:00,0,0,0,0,0,0.0,6,0,18
759,Alex,Retail,2025-01-08 06:00:00,0,0,0,0,0,0.0,3,0,4
760,Jordan,Inbound,2025-02-20 11:00:00,1,1,0,0,0,0.0,6,0,20
761,Matt,Outbound,2025-01-16 16:00:00,0,0,0,0,0,0.0,11,1,16
762,Jordan,Retail,2025-02-15 11:00:00,0,0,0,0,0,0.0,22,0,15
763,Alex,Retail,2025-02-21 19:00:00,1,1,0,0,0,0.0,6,1,7
764,Matt,Retail,2025-02-27 07:00:00,1,1,1,0,0,0.0,20,1,2
765,Alex,Referral,2025-02-07 03:00:00,1,1,1,1,0,0.0,18,0,9
766,Jordan,Retail,2025-02-06 17:00:00,0,0,0,0,0,0.0,9,0,16
767,Alex,Retail,2025-03-03 01:00:00,1,1,1,1,1,3122.0,33,0,12
768,Taylor,Retail,2025-03-09 10:00:00,0,0,0,0,0,0.0,23,0,13
769,Jordan,Retail,2025-03-14 16:00:00,0,0,0,0,0,0.0,18,0,16
770,Taylor,Inbound,2025-01-31 00:00:00,0,0,0,0,0,0.0,7,0,7
771,Sam,Retail,2025-02-08 04:00:00,1,0,0,0,0,0.0,22,0,0
772,Matt,Inbound,2025-01-30 18:00:00,0,0,0,0,0,0.0,11,1,18
773,Alex,Inbound,2025-02-17 11:00:00,0,0,0,0,0,0.0,3,0,12
774,Sam,Referral,2025-01-12 10:00:00,1,0,0,0,0,0.0,20,0,11
775,Jordan,Retail,2025-02-08 16:00:00,0,0,0,0,0,0.0,21,4,12
776,Alex,Referral,2025-01-17 23:00:00,1,1,1,1,0,0.0,12,1,17
777,Jordan,Inbound,2025-02-17 21:00:00,0,0,0,0,0,0.0,18,1,16
778,Taylor,Retail,2025-03-18 13:00:00,1,1,1,1,0,0.0,7,0,14
779,Alex,Outbound,2025-03-30 16:00:00,1,1,1,0,0,0.0,21,3,16
780,Matt,Referral,2025-02-10 03:00:00,1,0,0,0,0,0.0,10,0,6
781,Alex,Retail,2025-01-06 01:00:00,1,1,1,0,0,0.0,8,0,14
782,Taylor,Referral,2025-01-21 12:00:00,1,0,0,0,0,0.0,13,0,20
783,Sam,Inbound,2025-01-10 10:00:00,0,0,0,0,0,0.0,8,0,4
784,Taylor,Inbound,2025-03-10 08:00:00,1,1,1,0,0,0.0,16,0,11
785,Taylor,Events,2025-03-30 14:00:00,1,1,0,0,0,0.0,19,1,14
786,Matt,Retail,2025-02-19 20:00:00,0,0,0,0,0,0.0,11,2,10
787,Alex,Outbound,2025-01-16 21:00:00,0,0,0,0,0,0.0,20,0,20
788,Matt,Retail,2025-01-02 21:00:00,1,1,0,0,0,0.0,11,0,8
789,Matt,Outbound,2025-03-29 20:00:00,0,0,0,0,0,0.0,24,0,4
790,Taylor,Inbound,2025-01-29 11:00:00,1,1,1,1,1,4694.0,38,1,2
791,Taylor,Retail,2025-01-11 01:00:00,0,0,0,0,0,0.0,18,0,17
792,Matt,Retail,2025-01-16 22:00:00,1,1,1,0,0,0.0,14,3,14
793,Sam,Retail,2025-01-23 23:00:00,0,0,0,0,0,0.0,23,1,12
794,Jordan,Retail,2025-03-01 00:00:00,0,0,0,0,0,0.0,7,0,9
795,Matt,Retail,2025-03-22 06:00:00,0,0,0,0,0,0.0,6,2,8
796,Taylor,Retail,2025-01-25 18:00:00,0,0,0,0,0,0.0,21,0,19
797,Taylor,Retail,2025-03-03 20:00:00,0,0,0,0,0,0.0,22,0,14
798,Jordan,Retail,2025-01-06 20:00:00,1,1,1,0,0,0.0,19,2,20
799,Sam,Outbound,2025-01-01 21:00:00,0,0,0,0,0,0.0,12,0,16
800,Alex,Outbound,2025-01-05 22:00:00,0,0,0,0,0,0.0,11,1,16
801,Sam,Outbound,2025-03-25 01:00:00,0,0,0,0,0,0.0,17,0,11
802,Jordan,Retail,2025-02-22 08:00:00,1,1,1,1,1,3330.0,39,2,5
803,Taylor,Referral,2025-03-14 11:00:00,1,1,1,0,0,0.0,8,1,13
804,Matt,Inbound,2025-01-02 22:00:00,0,0,0,0,0,0.0,2,1,15
805,Matt,Retail,2025-01-03 00:00:00,1,1,0,0,0,0.0,3,1,10
806,Taylor,Retail,2025-03-18 09:00:00,1,1,0,0,0,0.0,9,0,0
807,Alex,Outbound,2025-01-10 05:00:00,1,1,1,0,0,0.0,17,1,20
808,Alex,Retail,2025-01-14 23:00:00,0,0,0,0,0,0.0,12,0,17
809,Sam,Inbound,2025-02-16 16:00:00,1,0,0,0,0,0.0,16,0,7
810,Matt,Events,2025-02-24 14:00:00,1,1,1,0,0,0.0,12,2,10
811,Jordan,Retail,2025-01-21 14:00:00,1,1,1,1,0,0.0,7,1,2
812,Alex,Retail,2025-02-10 00:00:00,0,0,0,0,0,0.0,19,0,19
813,Matt,Events,2025-03-02 17:00:00,0,0,0,0,0,0.0,18,1,4
814,Taylor,Inbound,2025-02-09 20:00:00,1,1,0,0,0,0.0,24,1,7
815,Matt,Retail,2025-02-04 10:00:00,1,1,1,1,0,0.0,20,0,8
816,Matt,Referral,2025-01-07 11:00:00,0,0,0,0,0,0.0,10,1,5
817,Sam,Referral,2025-02-10 16:00:00,1,1,1,1,1,2759.0,28,0,13
818,Taylor,Inbound,2025-03-14 05:00:00,0,0,0,0,0,0.0,10,0,20
819,Matt,Inbound,2025-02-26 09:00:00,1,1,1,1,0,0.0,22,0,17
820,Sam,Retail,2025-03-22 08:00:00,0,0,0,0,0,0.0,16,0,11
821,Jordan,Retail,2025-01-12 08:00:00,1,1,0,0,0,0.0,21,1,2
822,Taylor,Inbound,2025-01-01 23:00:00,0,0,0,0,0,0.0,8,1,18
823,Matt,Retail,2025-02-19 08:00:00,1,1,1,0,0,0.0,2,0,5
824,Taylor,Outbound,2025-01-17 01:00:00,0,0,0,0,0,0.0,5,0,19
825,Sam,Referral,2025-02-23 11:00:00,0,0,0,0,0,0.0,14,2,8
826,Taylor,Retail,2025-03-23 08:00:00,0,0,0,0,0,0.0,24,0,10
827,Alex,Inbound,2025-01-31 08:00:00,1,1,1,0,0,0.0,16,2,9
828,Taylor,Retail,2025-02-19 10:00:00,1,1,1,1,1,4070.0,35,0,9
829,Sam,Referral,2025-03-03 08:00:00,0,0,0,0,0,0.0,12,1,3
830,Matt,Retail,2025-01-14 12:00:00,0,0,0,0,0,0.0,24,1,11
831,Taylor,Inbound,2025-03-22 18:00:00,1,1,1,0,0,0.0,23,1,8
832,Sam,Inbound,2025-01-19 06:00:00,1,1,1,1,1,3530.0,22,1,17
833,Alex,Retail,2025-03-14 17:00:00,1,1,1,1,0,0.0,21,0,10
834,Jordan,Outbound,2025-03-01 09:00:00,0,0,0,0,0,0.0,2,1,20
835,Alex,Outbound,2025-01-13 16:00:00,0,0,0,0,0,0.0,15,0,6
836,Jordan,Inbound,2025-03-07 05:00:00,0,0,0,0,0,0.0,12,1,6
837,Taylor,Outbound,2025-01-18 16:00:00,0,0,0,0,0,0.0,8,1,0
838,Taylor,Events,2025-02-23 22:00:00,1,1,1,1,1,3012.0,13,2,15
839,Alex,Retail,2025-03-28 08:00:00,1,1,1,1,1,4467.0,34,0,1
840,Taylor,Inbound,2025-03-27 18:00:00,1,1,1,1,1,3380.0,36,1,5
841,Jordan,Retail,2025-03-20 09:00:00,0,0,0,0,0,0.0,5,0,19
842,Sam,Outbound,2025-02-14 11:00:00,1,1,1,1,1,4333.0,18,1,12
843,Sam,Inbound,2025-02-20 08:00:00,1,1,1,1,1,5428.0,7,0,11
844,Jordan,Retail,2025-01-28 00:00:00,1,1,1,1,0,0.0,3,1,16
845,Jordan,Retail,2025-03-24 21:00:00,1,0,0,0,0,0.0,8,0,16
846,Jordan,Referral,2025-02-12 22:00:00,0,0,0,0,0,0.0,19,0,18
847,Taylor,Retail,2025-03-11 10:00:00,1,1,1,0,0,0.0,22,0,13
848,Alex,Outbound,2025-02-02 08:00:00,1,1,1,1,0,0.0,20,2,9
849,Alex,Retail,2025-03-08 15:00:00,0,0,0,0,0,0.0,13,0,2
850,Alex,Events,2025-01-21 04:00:00,1,1,0,0,0,0.0,17,0,7
851,Matt,Retail,2025-03-08 00:00:00,1,1,1,0,0,0.0,23,0,14
852,Alex,Retail,2025-01-05 03:00:00,1,1,0,0,0,0.0,3,1,5
853,Matt,Referral,2025-01-10 10:00:00,0,0,0,0,0,0.0,22,0,14
854,Matt,Referral,2025-02-01 16:00:00,1,1,1,1,0,0.0,18,2,2
855,Sam,Retail,2025-02-13 09:00:00,0,0,0,0,0,0.0,10,1,1
856,Matt,Inbound,2025-03-06 00:00:00,0,0,0,0,0,0.0,12,0,7
857,Jordan,Outbound,2025-02-02 07:00:00,0,0,0,0,0,0.0,12,0,4
858,Sam,Referral,2025-01-02 15:00:00,1,1,1,1,0,0.0,5,2,18
859,Sam,Retail,2025-01-30 06:00:00,0,0,0,0,0,0.0,7,1,7
860,Jordan,Inbound,2025-02-09 12:00:00,1,1,1,1,0,0.0,8,0,8
861,Matt,Outbound,2025-02-18 22:00:00,1,1,1,1,0,0.0,2,0,8
862,Taylor,Outbound,2025-02-27 23:00:00,1,1,0,0,0,0.0,13,0,6
863,Taylor,Outbound,2025-01-23 06:00:00,1,1,1,1,0,0.0,12,3,19
864,Sam,Inbound,2025-02-24 22:00:00,1,1,0,0,0,0.0,9,0,15
865,Matt,Retail,2025-02-26 20:00:00,1,0,0,0,0,0.0,6,1,3
866,Matt,Referral,2025-03-11 21:00:00,1,1,1,1,0,0.0,24,0,4
867,Alex,Referral,2025-02-16 23:00:00,1,1,1,0,0,0.0,17,1,1
868,Matt,Outbound,2025-03-14 22:00:00,0,0,0,0,0,0.0,12,1,5
869,Taylor,Retail,2025-01-20 22:00:00,0,0,0,0,0,0.0,18,0,13
870,Alex,Retail,2025-03-06 01:00:00,1,1,1,1,0,0.0,10,0,19
871,Alex,Outbound,2025-01-05 03:00:00,0,0,0,0,0,0.0,6,0,10
872,Taylor,Retail,2025-01-10 06:00:00,1,1,1,1,0,0.0,17,0,1
873,Taylor,Events,2025-03-19 19:00:00,1,1,1,1,0,0.0,19,0,0
874,Alex,Retail,2025-02-12 18:00:00,1,1,1,1,0,0.0,16,1,8
875,Alex,Outbound,2025-02-25 21:00:00,1,0,0,0,0,0.0,15,0,5
876,Jordan,Referral,2025-02-24 07:00:00,1,1,1,1,0,0.0,2,0,12
877,Sam,Retail,2025-03-04 12:00:00,1,1,1,1,0,0.0,16,1,2
878,Taylor,Retail,2025-01-23 02:00:00,1,0,0,0,0,0.0,16,0,4
879,Taylor,Inbound,2025-01-17 01:00:00,1,1,1,0,0,0.0,11,0,11
880,Taylor,Inbound,2025-01-04 19:00:00,1,1,1,1,0,0.0,7,0,5
881,Matt,Retail,2025-03-19 19:00:00,1,1,1,1,0,0.0,24,1,7
882,Alex,Inbound,2025-01-21 02:00:00,1,0,0,0,0,0.0,10,0,4
883,Jordan,Referral,2025-02-21 18:00:00,1,1,1,0,0,0.0,8,1,1
884,Matt,Inbound,2025-02-10 22:00:00,1,1,1,0,0,0.0,18,1,7
885,Alex,Retail,2025-01-15 14:00:00,1,0,0,0,0,0.0,13,1,6
886,Matt,Retail,2025-02-07 06:00:00,1,1,0,0,0,0.0,14,0,18
887,Taylor,Retail,2025-01-08 11:00:00,1,0,0,0,0,0.0,16,0,18
888,Matt,Retail,2025-01-16 21:00:00,0,0,0,0,0,0.0,10,1,9
889,Matt,Retail,2025-01-13 13:00:00,1,0,0,0,0,0.0,5,2,6
890,Matt,Outbound,2025-03-16 04:00:00,1,1,0,0,0,0.0,5,0,8
891,Matt,Retail,2025-02-21 01:00:00,1,1,1,0,0,0.0,23,0,12
892,Jordan,Events,2025-03-25 07:00:00,0,0,0,0,0,0.0,13,2,8
893,Alex,Retail,2025-02-09 05:00:00,0,0,0,0,0,0.0,11,0,15
894,Taylor,Retail,2025-01-19 02:00:00,0,0,0,0,0,0.0,9,1,20
895,Alex,Outbound,2025-02-24 18:00:00,0,0,0,0,0,0.0,18,0,8
896,Jordan,Referral,2025-03-25 15:00:00,1,1,1,0,0,0.0,22,0,2
897,Sam,Retail,2025-02-17 22:00:00,0,0,0,0,0,0.0,19,0,2
898,Sam,Retail,2025-01-02 14:00:00,1,1,1,0,0,0.0,14,2,18
899,Sam,Retail,2025-01-28 07:00:00,0,0,0,0,0,0.0,12,0,8
900,Alex,Inbound,2025-03-25 05:00:00,1,1,0,0,0,0.0,21,1,6
901,Jordan,Inbound,2025-02-16 15:00:00,1,1,1,0,0,0.0,21,0,13
902,Taylor,Retail,2025-03-27 16:00:00,0,0,0,0,0,0.0,10,0,20
903,Taylor,Retail,2025-02-15 20:00:00,1,1,1,1,1,2524.0,37,2,8
904,Sam,Inbound,2025-01-02 02:00:00,0,0,0,0,0,0.0,21,0,6
905,Sam,Events,2025-03-20 13:00:00,1,1,0,0,0,0.0,21,1,18
906,Taylor,Outbound,2025-03-10 16:00:00,0,0,0,0,0,0.0,3,1,1
907,Sam,Inbound,2025-03-06 08:00:00,0,0,0,0,0,0.0,4,0,17
908,Taylor,Retail,2025-03-29 07:00:00,1,0,0,0,0,0.0,8,0,10
909,Matt,Retail,2025-01-18 15:00:00,0,0,0,0,0,0.0,19,0,0
910,Alex,Retail,2025-03-23 12:00:00,0,0,0,0,0,0.0,3,0,4
911,Matt,Outbound,2025-01-21 22:00:00,0,0,0,0,0,0.0,3,1,14
912,Matt,Referral,2025-03-29 08:00:00,1,1,1,1,1,3477.0,37,1,15
913,Jordan,Referral,2025-01-18 05:00:00,1,0,0,0,0,0.0,6,0,4
914,Alex,Events,2025-02-19 12:00:00,0,0,0,0,0,0.0,23,0,13
915,Jordan,Events,2025-03-13 00:00:00,1,1,1,1,1,4011.0,9,0,20
916,Jordan,Events,2025-01-08 00:00:00,1,1,0,0,0,0.0,18,0,14
917,Sam,Retail,2025-01-07 00:00:00,1,1,0,0,0,0.0,8,2,14
918,Taylor,Retail,2025-03-18 11:00:00,0,0,0,0,0,0.0,16,1,4
919,Taylor,Retail,2025-01-06 10:00:00,1,1,0,0,0,0.0,19,0,13
920,Alex,Inbound,2025-02-25 05:00:00,0,0,0,0,0,0.0,14,1,14
921,Alex,Retail,2025-03-26 10:00:00,0,0,0,0,0,0.0,21,0,2
922,Sam,Referral,2025-02-25 07:00:00,1,0,0,0,0,0.0,15,2,6
923,Matt,Inbound,2025-02-13 06:00:00,1,1,1,0,0,0.0,9,0,18
924,Jordan,Inbound,2025-02-07 13:00:00,0,0,0,0,0,0.0,16,1,20
925,Jordan,Retail,2025-02-27 10:00:00,1,1,1,1,0,0.0,23,2,3
926,Matt,Retail,2025-02-21 11:00:00,0,0,0,0,0,0.0,21,1,15
927,Sam,Retail,2025-02-15 03:00:00,0,0,0,0,0,0.0,13,1,10
928,Alex,Referral,2025-01-14 19:00:00,0,0,0,0,0,0.0,15,0,12
929,Matt,Inbound,2025-03-01 15:00:00,1,1,0,0,0,0.0,24,0,10
930,Sam,Outbound,2025-03-08 13:00:00,0,0,0,0,0,0.0,19,1,18
931,Matt,Retail,2025-03-05 19:00:00,0,0,0,0,0,0.0,13,1,9
932,Sam,Retail,2025-01-07 18:00:00,1,1,1,1,1,3013.0,42,0,12
933,Matt,Retail,2025-03-05 06:00:00,0,0,0,0,0,0.0,22,0,14
934,Jordan,Outbound,2025-03-07 16:00:00,0,0,0,0,0,0.0,24,1,11
935,Taylor,Outbound,2025-01-17 12:00:00,0,0,0,0,0,0.0,3,1,18
936,Alex,Retail,2025-03-18 09:00:00,1,1,1,1,1,2979.0,37,0,4
937,Sam,Referral,2025-02-17 03:00:00,1,1,1,1,1,3931.0,11,1,19
938,Sam,Retail,2025-02-12 12:00:00,1,1,0,0,0,0.0,10,0,14
939,Taylor,Referral,2025-03-07 01:00:00,1,1,1,0,0,0.0,5,1,20
940,Matt,Retail,2025-02-15 21:00:00,1,1,1,0,0,0.0,22,3,7
941,Sam,Retail,2025-02-19 00:00:00,0,0,0,0,0,0.0,23,0,10
942,Taylor,Referral,2025-01-29 02:00:00,1,1,1,1,0,0.0,6,1,0
943,Sam,Retail,2025-03-25 12:00:00,0,0,0,0,0,0.0,21,2,19
944,Matt,Retail,2025-03-29 06:00:00,1,1,0,0,0,0.0,5,0,17
945,Taylor,Retail,2025-01-12 17:00:00,1,1,1,1,0,0.0,20,1,6
946,Matt,Retail,2025-03-07 23:00:00,1,0,0,0,0,0.0,10,0,1
947,Jordan,Outbound,2025-01-03 02:00:00,1,1,1,1,1,4453.0,41,1,14
948,Jordan,Referral,2025-02-03 05:00:00,0,0,0,0,0,0.0,11,0,14
949,Jordan,Referral,2025-03-29 07:00:00,0,0,0,0,0,0.0,20,1,11
950,Jordan,Retail,2025-01-16 17:00:00,0,0,0,0,0,0.0,23,0,3
951,Matt,Inbound,2025-02-03 22:00:00,1,1,1,1,0,0.0,4,2,19
